,movie_id,budget,title,tagline,release_date,runtime,genres,production_companies,production_countries,popularity,revenue,vote_average,vote_count,cast,crew,keywords,original_language,overview,spoken_languages
1070,189,65000000,Sin City: A Dame to Kill For,There is no justice without sin.,8/20/2014,102.0,"['Crime', 'Thriller']","['Miramax Films', 'Troublemaker Studios', 'AR Films', 'Aldamisa Entertainment', 'Demarest Films', 'Solipsist Film', 'Residaco']",['United States of America'],85.428395,39407616,6.3,1286,"['Mickey Rourke', 'Jessica Alba', 'Josh Brolin', 'Joseph Gordon-Levitt', 'Rosario Dawson', 'Bruce Willis', 'Eva Green', 'Powers Boothe', 'Dennis Haysbert', 'Ray Liotta', 'Christopher Meloni', 'Jeremy Piven', 'Christopher Lloyd', 'Jaime King', 'Juno Temple', 'Stacy Keach', 'Marton Csokas', 'Jude Ciccolella', 'Jamie Chung', 'Lady Gaga', 'Alexa PenaVega', 'Julia Garner', 'Billy Blair', 'Patricia Vonne', 'Bart Fletcher', 'Alejandro Rose-Garcia', 'Samuel Davis', 'Mike Davis', 'Kimberly Cox', 'Alcides Dias', 'Vincent Fuentes', 'Rob Franco', 'Daylon Walton', 'Eloise DeJoria', 'Bob Schreck', 'Lawrence Varnado', 'Jimmy Gonzales', 'Tommy Townsend', 'Robert Lott', 'Gregory Kelly', 'Patrick Sane', 'Greg Ingram', 'Will Beinbrink', 'Dimitrius Pulido', 'John Wirt', 'Emmy Robbin', 'Luis Albert Acevedo Jr.', 'Christian Bowman', 'Johnny Reno', 'Callie Hernandez']","['Robert Rodriguez', 'Robert Rodriguez', 'Frank Miller', 'Sergei Bespalov', 'Aaron Kaufman', 'Alexander Rodnyansky', 'Mark C. Manuel', ""Stephen L'Heureux""]","['detective', 'dystopia', 'dominatrix', 'murder', 'suspense', 'twins', 'based on graphic novel', 'dark horse comics', 'neo-noir', '3d']",en,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,['English']
1071,172533,0,Drinking Buddies,A comedy about knowing when to say when.,8/23/2013,90.0,"['Romance', 'Drama']",['Burn Later Productions'],['United States of America'],17.378455,343341,6.0,356,"['Olivia Wilde', 'Jake Johnson', 'Anna Kendrick', 'Ron Livingston', 'Ti West', 'Jason Sudeikis', 'Mike Brune', 'Frank V. Ross', 'Michael Gaertner', 'Kristin Davis', 'Jim Ciback', 'Alicia Van Couvering', 'Michael Zeller', 'Joe Swanberg']","['Joe Swanberg', 'Joe Swanberg', 'Alicia Van Couvering', 'Paul Bernon', 'Andrea Roa', 'Sam Slater']","['male female relationship', 'co-worker', 'relationship', 'mumblecore']",en,"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer.",['English']
1072,235,8000000,Stand by Me,"For some, it's the last real taste of innocence, and the first real taste of life. But for everyone, it's the time that memories are made of.",8/22/1986,89.0,"['Crime', 'Drama']","['Columbia Pictures', 'Act III Communications', 'The Body', 'Act III']",['United States of America'],51.109279,52287414,7.8,1522,"['Wil Wheaton', 'River Phoenix', 'Corey Feldman', ""Jerry O'Connell"", 'Kiefer Sutherland', 'Richard Dreyfuss', 'John Cusack', 'Casey Siemaszko', 'Bradley Gregg', 'Marshall Bell', 'Gary Riley', 'Frances Lee McCain', 'Scott Beach', 'Jason Oliver', 'Bruce Kirby', 'William Bronder']","['Rob Reiner', 'Bruce A. Evans', 'Raynold Gideon', 'Andrew Scheinman']","['based on novel', 'friendship', 'coming of age', 'railroad track', 'story within the story', '\xa0flipping coin', 'campfire story', 'reference to superman', 'normandy beach', 'child', '1950s', 'boys']",en,"After the death of a friend, a writer recounts a boyhood journey to find the body of a missing boy.",['English']
1073,109451,78000000,Cloudy with a Chance of Meatballs 2,Something big was leftover.,9/26/2013,95.0,"['Animation', 'Family', 'Comedy']","['Columbia Pictures', 'Sony']",['United States of America'],41.247402,248384621,6.4,915,"['Bill Hader', 'Anna Faris', 'James Caan', 'Will Forte', 'Andy Samberg', 'Benjamin Bratt', 'Neil Patrick Harris', 'Terry Crews', 'Kristen Schaal', 'Cody Cameron', 'Melissa Sturm', 'Kris Pearn', 'Craig Kellman', 'Khamani Griffin', 'Bridget Hoffman']","['Cody Cameron', 'Pam Marsden', 'Kirk Bodyfelt', 'Kris Pearn']","['inventor', 'food', 'scientist']",en,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",['English']
1074,290595,115000000,The Huntsman: Winter's War,The story before Snow White,4/6/2016,114.0,"['Action', 'Adventure', 'Drama']","['Universal Pictures', 'Perfect World Pictures', 'Roth Films']",['United States of America'],60.467983999999994,164602163,6.0,1523,"['Chris Hemsworth', 'Charlize Theron', 'Emily Blunt', 'Jessica Chastain', 'Nick Frost', 'Sheridan Smith', 'Rob Brydon', 'Alexandra Roach', 'Sam Claflin', 'Colin Morgan', 'Sophie Cookson', 'Sam Hazeldine', 'Lynne Wilmot', 'Alejandro Cuello', 'Liam Neeson', 'Sope Dirisu', 'Conrad Khan', 'Niamh Walter', 'Nana Agyeman-Bediako', 'Amelia Crouch', 'Fred Tatasciore', 'Ralph Ineson', 'Robert Portal', 'Robert Wilfort', 'David Mumeni', 'Kara Lily Hayworth', 'Madeleine Worrall', 'Chinna Wodu', 'Andrew Rothney', 'Tim Delap', 'Antony Acheampong', 'Ian Davies', 'George Watkins', 'Aj Bediako', 'Sam Coulson', 'Ryan Donaldson', 'Osi Okerafor', 'Maya Wasowicz', 'Yusuf Hofri', 'Eshan Gopal', 'Jadey Duffield', 'Karl Farrer']","['Joe Roth', 'Cedric Nicolas-Troyan']","['witch', 'magic', 'fairy tale', 'snow white', 'huntsman']",en,"As two evil sisters prepare to conquer the land, two renegades—Eric the Huntsman, who aided Snow White in defeating Ravenna in Snowwhite and the Huntsman, and his forbidden lover, Sara—set out to stop them.",['English']
1075,132344,3000000,Before Midnight,Everything's better with maturity.,4/5/2013,108.0,"['Romance', 'Drama']","['Castle Rock Entertainment', 'Detour Filmproduction', 'Faliro House Productions', 'Venture Forth']","['Greece', 'United States of America']",23.299907,11176469,7.4,568,"['Ethan Hawke', 'Julie Delpy', 'Seamus Davey-Fitzpatrick', 'Jennifer Prior', 'Charlotte Prior', 'Xenia Kalogeropoulou', 'Walter Lassally', 'Ariane Labed', 'Yiannis Papadopoulos', 'Athina Rachel Tsangari', 'Panos Koronis', 'Enrico Focardi', 'Manolis Goussias', 'Anouk Servera', 'Yota Argyropoulou', 'Serafeim Radis', 'John Sloss']","['Richard Linklater', 'Richard Linklater', 'Sara Woodhatch', 'Christos V. Konstantakopoulos']","['hotel', 'airport', 'hotel room', 'greece', 'dream', 'greek', 'friends', 'author', 'writer', 'summer vacation', 'twins']",en,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,"['English', 'ελληνικά', 'Français']"
1076,131631,125000000,The Hunger Games: Mockingjay - Part 1,Fire burns brighter in the darkness,11/18/2014,123.0,"['Science Fiction', 'Adventure', 'Thriller']","['Lionsgate', 'Color Force']",['United States of America'],206.227151,752100229,6.6,5584,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Donald Sutherland', 'Philip Seymour Hoffman', 'Julianne Moore', 'Willow Shields', 'Sam Claflin', 'Elizabeth Banks', 'Mahershala Ali', 'Jena Malone', 'Jeffrey Wright', 'Paula Malcomson', 'Stanley Tucci', 'Natalie Dormer', 'Evan Ross', 'Elden Henson', 'Wes Chatham', 'Sarita Choudhury', 'Stef Dawson', 'Patina Miller', 'Robert Knepper', 'Caitlin Fowler', 'Jada Taylor', 'Nicholas Pryor', 'Donna Biscoe', 'Michael Garza', 'Erika Bierman', 'Bill Bennett', 'Rus Blackwell', 'Stevie Ray Dallimore', 'Breann Couch', 'Jennifer Cocker', 'Marshall Choka', 'Jordan Woods-Robinson', 'Katie Sawhill', 'Jenique Bennett', 'Charles Kronmuller', 'Tyler Lee Allen', 'Jordanne Calvin', 'Jasmine Ahnie', 'Brayden Patterson', 'Emma Elle Roberts', 'A.J. Sexton', 'Sarah Turner Holland', 'Lauren Henneberg', 'Molly Evensen', 'William Frasca', 'Joe Crosson', 'Gregory Fears', 'Kirk Crenshaw', 'Stephen Mackenzie Brown', 'Stephen Vining']","['Jon Kilik', 'Francis Lawrence', 'Nina Jacobson']","['resistance', 'post-apocalyptic', 'dystopia', 'war', 'sequel', 'female protagonist', 'bow and arrow', 'game', 'future war', 'revolt', 'class prejudice', 'human subjugation', 'based on young adult novel']",en,Katniss Everdeen reluctantly becomes the symbol of a mass rebellion against the autocratic Capitol.,['English']
1077,43546,2361000,Bathing Beauty,M.G.M's Mammoth Technicolor Musical Spectacle!,7/1/1944,101.0,"['Comedy', 'Music']",['Metro-Goldwyn-Mayer (MGM)'],['United States of America'],0.628051,6892000,7.0,4,"['Red Skelton', 'Esther Williams', 'Basil Rathbone', 'Bill Goodwin', 'Jean Porter', 'Nana Bryant', 'Carlos Ramírez', 'Ethel Smith', 'Lina Romay', 'Helen Forrest', 'Donald Meek', 'Jacqueline Dalya', 'Francis Pierlot', 'Ann Codee', 'Margaret Dumont', 'Bunny Waters', 'Janis Paige', 'Xavier Cugat', 'Harry James', 'Dorothy Adams', 'Charmienne Harker', 'Muriel Morris', 'Ray Teal']","['George Sidney', 'Jack Cummings']","['musical', ""girls' boarding school"", 'swimming pool', 'romantic comedy']",en,A big splash in her first starring role: Esther Williams is a teacher at a women's college -- and wacky Red Skelton enrolls to be near her. An astonishing flames-and-fountains aquatic finale.,"['English', 'Español', 'Français']"
1078,54138,190000000,Star Trek Into Darkness,Earth Will Fall,5/5/2013,132.0,"['Action', 'Adventure', 'Science Fiction']","['Paramount Pictures', 'Skydance Productions', 'Bad Robot', 'Kurtzman/Orci']",['United States of America'],78.29101800000001,467365246,7.4,4418,"['Chris Pine', 'Zachary Quinto', 'Zoe Saldana', 'Karl Urban', 'Simon Pegg', 'John Cho', 'Benedict Cumberbatch', 'Anton Yelchin', 'Bruce Greenwood', 'Peter Weller', 'Alice Eve', 'Noel Clarke', 'Nazneen Contractor', 'Amanda Foreman', 'Aisha Hinds', 'Joseph Gatt', 'Sean Blakemore', 'Nick E. Tarabay', 'Beau Billingslea', 'Deep Roy', 'Chris Hemsworth', 'Jack Laufer', 'Katie Cockrell', 'Kellie Cockrell', 'Jennifer Morrison', 'Leonard Nimoy', 'Kimberly Arland', 'Jonathan Dixon', 'Jeremy Raymond', 'Jay Scully', 'Tony Guma', 'Anjini Taneja Azhar', 'Jason Matthew Smith', 'Seth Ayott', 'Marco Sanchez', 'Lee Reherman', 'Scott Lawrence', 'Usman Ally', 'Nolan North', 'James Hiroyuki Liao', 'Rob Moran', 'Akiva Goldsman', 'Gianna Simone', 'Rene Rosado', 'Berit Francis', 'Benjamin P. Binswanger', 'Christopher Doohan', 'Andy Demetrio', 'Jacquelynn King', 'Long Tran', 'Ningning Deng', 'Jodi Johnston', 'Colleen Harris', 'Jeff Chase', ""Ser'Darius Blain"", 'Heather Langenkamp', 'Melissa Paulo', 'Cynthia Addai-Robinson', 'Monisola Akiwowo', 'Paul K. Daniel', 'Drew Grey', 'David C. Waite', 'Douglas Weng', 'Charlie Haugk', 'Max Chernov', 'Marc Primiani', 'Jesper Inglis', 'Jacob Rhodes', 'Kentucky Rhodes', 'Anthony Wilson', 'Eric Greitens', 'Melissa Steinman', 'Adam McCann', 'Jon Orvasky', 'Gerald W. Abrams', 'James McGrath', 'Brian T. Delaney', 'Arlen Escarpeta', 'Joe Moses', 'Kevin Michael Richardson', 'David Sobolov', 'Matthew Wood', 'Fred Tatasciore', 'Kiff VandenHeuvel', 'Audrey Wasilewski', 'Bill Hader', 'Tom Archdeacon', 'Jon Lee Brody', 'Britanni Johnson', 'Hiram A. Murray', 'Chris Gardner', 'Julianne Buescher', 'Joe Hanna', 'David Acord', 'Ellie Newlands', 'Candice Renee', 'Emily Towers', 'Gina Hirsch']","['J.J. Abrams', 'J.J. Abrams', 'Alex Kurtzman', 'Roberto Orci', 'Bryan Burk', 'Damon Lindelof']","['spacecraft', 'friendship', 'sequel', 'futuristic', 'space', 'alien', 'imax', 'space opera', 'terrorist bombing', '3d']",en,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",['English']
1079,6278,60000000,Reign of Fire,Fight Fire With Fire,7/12/2002,101.0,"['Adventure', 'Action', 'Fantasy']","['The Zanuck Company', 'Spyglass Entertainment', 'World 2000 Entertainment', 'Touchstone Pictures', 'Tripod Entertainment']","['Ireland', 'United Kingdom', 'United States of America']",27.615108000000003,43061982,6.0,669,"['Christian Bale', 'Matthew McConaughey', 'Izabella Scorupco', 'Gerard Butler', 'Alexander Siddig', 'Scott Moutter', 'David Kennedy', 'Ned Dennehy', 'Rory Keenan', 'Terence Maynard', 'Doug Cockle', 'Randall Carlton', 'Chris Kelly', 'Ben Thornton', 'Alice Krige']","['Richard D. Zanuck', 'Roger Birnbaum', 'Gary Barber', 'Lili Fini Zanuck', 'Rob Bowman']","['dragon', 'evolution', 'fire chief', 'animated map', 'theatre audience', 'dragonslayer', 'tunnel construction', 'fire repellent', 'drilling', 'iodine']",en,"In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",['English']
1080,403,7500000,Driving Miss Daisy,"The funny, touching and totally irresistible story of a working relationship that became a 25-year friendship.",12/13/1989,99.0,"['Comedy', 'Drama']","['The Zanuck Company', 'Majestic Films International']",['United States of America'],19.585801,145793296,7.0,350,"['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd', 'Patti LuPone', 'Esther Rolle', 'Joann Havrilla', 'William Hall Jr.', 'Clarice F. Geigerman', 'Muriel Moore', 'Sylvia Kaler', 'Alvin M. Sugarman', 'Carolyn Gold', 'Crystal R. Fox', 'Bob Hannah', 'Ray McKinnon', 'D. Taylor Loeb']","['Richard D. Zanuck', 'Bruce Beresford', 'Alfred Uhry', 'Robert Doudell', 'Lili Fini Zanuck']","['individual', 'black people', 'chauffeur', 'atlanta', 'widow', 'anti semitism', 'jewish', 'african american', 'car', 'old age']",en,The story of an old Jewish widow named Daisy Werthan and her relationship with her colored chauffeur Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned upon. Oscar winning tragic comedy with a star-studded cast and based on a play of the same name by Alfred Uhry.,"['English', 'Magyar', 'Polski']"
1081,82690,165000000,Wreck-It Ralph,The story of a regular guy just looking for a little wreck-ognition.,11/1/2012,108.0,"['Family', 'Animation', 'Comedy', 'Adventure']",['Walt Disney Animation Studios'],['United States of America'],62.341073,471222889,7.1,4570,"['John C. Reilly', 'Sarah Silverman', 'Jack McBrayer', 'Jane Lynch', 'Alan Tudyk', 'Mindy Kaling', 'Joe Lo Truglio', ""Ed O'Neill"", 'Dennis Haysbert', 'Adam Carolla', 'Horatio Sanz', 'Rich Moore', 'Edie McClurg', 'Jess Harnell', 'Rachael Harris', 'Skylar Astin', 'Katie Lowes', 'Jamie Elman', 'Josie Trinidad', 'Cymbre Walk', 'Phil Johnston', 'Stefanie Scott', 'John DiMaggio', 'Raymond S. Persi', 'Brian Kesinger', 'Martin Jarvis', 'Tucker Gilmore', 'Brandon Scott', 'Tim Mertens', 'Maurice LaMarche', 'Roger Craig Smith', 'Kyle Hebert', 'Reuben Langdon', 'Gerald C. Rivers', 'Kevin Deters', 'Jamie Sparer Roberts', 'Ava Acres', 'Isabella Acres', 'Bob Bergen', 'David Boat', 'Mike Carlsen', 'Reed Buck', 'David Cowgill', 'Jim Cummings', 'Debi Derryberry', 'Terri Douglas', 'Sandy Fox', 'Eddie Frierson', 'Earl Ghaffari', 'Emily Hahn', 'Jennifer Hale', 'Daniel Kaz', 'Dave Kohut', 'Lauren MacMullan', 'Mona Marshall', 'Scott Menville', 'Laraine Newman', 'Paul Pape', 'Lynwood Robinson', 'Trenton Rogers', 'Jadon Sand', 'Kath Soucie', 'April Stewart', 'Fred Tatasciore', 'Jennifer Christine Vera', 'E.G. Daily']","['Clark Spencer', 'Rich Moore', 'Monica Lago-Kaytis']","['support group', 'product placement', 'bullying', 'racing', 'arcade', 'medal', 'self esteem', 'curiosity', 'precocious child', 'aftercreditsstinger', 'duringcreditsstinger', 'first person shooter', 'glitch', 'carefree', 'video gamer', 'q*bert', 'interrupted wedding', 'social reject']",en,"Wreck-It Ralph is the 9-foot-tall, 643-pound villain of an arcade video game named Fix-It Felix Jr., in which the game's titular hero fixes buildings that Ralph destroys. Wanting to prove he can be a good guy and not just a villain, Ralph escapes his game and lands in Hero's Duty, a first-person shooter where he helps the game's hero battle against alien invaders. He later enters Sugar Rush, a kart racing game set on tracks made of candies, cookies and other sweets. There, Ralph meets Vanellope von Schweetz who has learned that her game is faced with a dire threat that could affect the entire arcade, and one that Ralph may have inadvertently started.",['English']
1082,18041,14000000,Gossip,"It can turn you on, or turn on you.",4/21/2000,90.0,"['Drama', 'Mystery', 'Thriller']","['Village Roadshow Pictures', 'NPV Entertainment', 'Warner Bros.', 'Outlaw Productions (I)']",['United States of America'],5.833687,5108820,5.5,68,"['Joshua Jackson', 'James Marsden', 'Kate Hudson', 'Lena Headey', 'Norman Reedus', 'Eric Bogosian', 'Edward James Olmos', 'Sharon Lawrence', 'Marisa Coughlan']",['Davis Guggenheim'],"['college', 'suspense', 'gossip', 'rumor', 'social experiment']",en,"On a beautiful college campus, something ugly is about to be spread around. A bit of gossip that was told is starting to take a frightening turn. Who could it have offended and how far will the person on the other side of the gossip handle the embarrassing situation.","['English', 'Italiano']"
1083,15189,35000000,Hotel for Dogs,No stray gets turned away.,1/16/2009,100.0,"['Comedy', 'Family']","['DreamWorks SKG', 'Nickelodeon Movies']",['United States of America'],13.25753,73034460,5.7,202,"['Emma Roberts', 'Jake T. Austin', 'Don Cheadle', 'Johnny Simmons', 'Kyla Pratt', 'Robinne Lee', 'Troy Gentile', 'Lisa Kudrow', 'Kevin Dillon', 'Ajay Naidu', 'Eric Edelstein', 'Yvette Nicole Brown', 'Maximiliano Hernández', 'Andre Ware', 'Jonathan Klein', 'Tiya Sircar']",['Thor Freudenthal'],"['adoption', 'puppy', 'pitbull', 'orphan', 'foster home', 'animal lover', 'beagle', 'duringcreditsstinger']",en,"Placed in a foster home that doesn't allow pets, 16-year-old Andi and her younger brother, Bruce, turn an abandoned hotel into a home for their dog. Soon other strays arrive, and the hotel becomes a haven for every orphaned canine in town. But the kids have to do some quick thinking to keep the cops off their tails.",['English']
1084,508,40000000,Love Actually,The ultimate romantic comedy.,9/7/2003,135.0,"['Comedy', 'Romance', 'Drama']","['Universal Pictures', 'DNA Films', 'StudioCanal', 'Working Title Films']","['United Kingdom', 'United States of America']",37.073127,244931766,7.0,1869,"['Keira Knightley', 'Heike Makatsch', 'Emma Thompson', 'Laura Linney', 'Hugh Grant', 'January Jones', 'Bill Nighy', 'Gregor Fisher', 'Colin Firth', 'Sienna Guillory', 'Liam Neeson', 'Kris Marshall', 'Martin Freeman', 'Joanna Page', 'Chiwetel Ejiofor', 'Andrew Lincoln', 'Nina Sosanya', 'Billy Bob Thornton', 'Alan Rickman', 'Martine McCutcheon', 'Thomas Brodie-Sangster', 'Rodrigo Santoro', 'Rowan Atkinson', 'Claudia Schiffer', 'Ivana Miličević', 'Elisha Cuthbert', 'Shannon Elizabeth', 'Denise Richards', 'Sheila Allen', 'Lúcia Moniz', 'Julia Davis', 'Edward Hardwicke', 'Caroline John', 'Declan Donnelly', 'Adam Godley', 'Frances de la Tour', 'Richard Curtis', 'Olivia Olson', 'Laura Rees']","['Tim Bevan', 'Eric Fellner', 'Richard Curtis', 'Duncan Kenworthy']","['london england', 'male nudity', 'female nudity', 'love at first sight', 'usa president', 'marseille', 'office', 'christmas party', 'marriage proposal', 'bars and restaurants', 'press conference', 'language barrier', 'prime minister', 'rock star', 'tv show', 'metal detector', 'war on terror', 'school performance', 'multiple storylines']",en,Follows seemingly unrelated people as their lives begin to intertwine while they fall in – and out – of love. Affections languish and develop as Christmas draws near.,"['English', 'Français', 'Português']"
1085,11306,38000000,Extreme Measures,Not all surgery is intended to cure.,9/27/1996,118.0,"['Drama', 'Thriller']","['Columbia Pictures', 'Castle Rock Entertainment', 'Simian Films']",['United States of America'],3.4265550000000005,17380126,5.7,80,"['Hugh Grant', 'Gene Hackman', 'Sarah Jessica Parker', 'David Morse', 'Bill Nunn', 'John Toles-Bey', 'Paul Guilfoyle', 'Debra Monk', 'Shaun Austin-Olsen', 'André De Shields', 'J.K. Simmons', 'Peter Appel', 'Diana Zimmer', 'Nancy Beatty', 'Gerry Becker', 'Gene Ruffini', 'Bill MacDonald', 'Garnet Harding', 'Simon Reynolds', 'Derwin Jordan', 'Tara Rosling', 'Martin Roach', 'Bernard Browne', 'Sanjay Talwar', 'Christina Collins', 'Arlene Duncan', 'Cheryl Swarts', 'Peter Maloney', 'Johnie Chase', 'Noam Jenkins', 'Larissa Laskin', 'Phallon Carpino', 'Ross Petty', 'Todd Stewart', 'Lawrence Arancio', 'Vincent Marino', 'Marcia DeBonis', 'John Ventimiglia', 'John Heffernan', 'Raynor Scheine', 'John Trudell', 'Nelson Vasquez', 'Vincent Laresca', 'Denis Akiyama', 'Kim Roberts', 'Gerry Quigley', 'Teresa Yenque', 'Chris Edwards', 'David Eisner', 'Dana Stevens', 'Michael J. Reynolds', 'David Cronenberg', 'Jackie Richardson', 'Marium Carvell', 'Marilyn McDonald']","['Elizabeth Hurley', 'Michael Apted']","['new york', 'surgeon', 'british', 'suspense', 'morgue', 'hospital', 'medical', 'doctor', 'medical research', 'emergency room', 'missing body']",en,"Thriller about Guy Luthan (Hugh Grant), a British doctor working at a hospital in New York who starts making unwanted enquiries when the body of a man who died in his emergency room disappears. The trail leads Luthan to the door of the eminent surgeon Dr Lawrence Myrick (Gene Hackman), but Luthan soon finds himself under in danger from people who want the hospital's secret to remain undiscovered.",['English']
1086,58492,0,The Greatest Movie Ever Sold,"He's not selling out, he's buying in.",4/22/2011,87.0,"['Comedy', 'Documentary']",['Snoot Entertainment'],['United States of America'],0.692497,621951,6.4,88,"['Morgan Spurlock', 'Peter Berg', 'Paul Brennan', 'Ralph Nader', 'Brett Ratner', 'J.J. Abrams', 'Donald Trump']",['Morgan Spurlock'],"['comedian', 'comedy', 'duringcreditsstinger']",en,"A documentary about branding, advertising and product placement that is financed and made possible by brands, advertising and product placement.",['English']
1087,11592,13000000,Serial Mom,"Every Mom Wants to Be Wanted, But Not For Murder One!",4/13/1994,95.0,"['Comedy', 'Crime', 'Horror', 'Thriller']","['Savoy Pictures', 'Polar Entertainment']",['United States of America'],6.170139,7820688,6.4,135,"['Kathleen Turner', 'Sam Waterston', 'Ricki Lake', 'Matthew Lillard', 'Traci Lords', 'Suzanne Somers', 'Joan Rivers', 'Mink Stole', 'Justin Whalin', 'Mary Jo Catlett', 'John Badila', 'Doug Roberts', 'Patricia Hearst', ""Anthony 'Chip' Brienza"", 'Johnny Alonso', 'Rosemary Knower', 'Scott Morgan', 'Tim Caggiano', 'Walt MacPherson', 'Patricia Dunnock', 'Lonnie Horsey', 'Kathy Fannon', 'Jeff Mandon', 'Colgate Salsbury', 'Patsy Grady Abrams', 'Richard Pilcher', 'Beau James', 'Stan Brandorff', 'Kim Swann', 'Bus Howard', 'Alan J. Wendl', 'Nancy Robinette', 'Peter Bucossi', 'Loretto McNally', 'Wilfred E. Williams', 'Joshua L. Shoemaker', 'Susan Lowe', 'John Calvin Doyle', 'Mary Vivian Pearce', 'Brigid Berlin', 'Jordan Brown', 'Jeffrey Pratt Gordon', 'Shelbi Clarke', 'Nat Benchley', 'Kyf Brewer', 'Teresa R. Pete', 'Zachary S. Pete', 'Richard Pelzman', 'Chad Bankerd', 'Robert Roser', 'Mike Offenheiser', 'Lee Hunsaker', 'Michael S. Walter', 'Mojo Gentry', 'Gwendolyn Briley-Strand', 'Jennifer Mendenhall', 'Catherine Anne Hayes', 'Susan Duvall', 'Valerie Yarborough', 'Jordan Young', 'L7', 'Jennifer Finch', 'Suzi Gardner', 'Demetra Plakas', 'Donita Sparks', 'John A. Schneider', 'Lyrica Montague']","['John Waters', 'John Fiedler']","['housewife', 'protection', 'motherly love', 'evil mother', 'murder', 'independent film', 'perfection']",en,"A picture perfect middle class family is shocked when they find out that one of their neighbors is receiving obscene phone calls. The mom takes slights against her family very personally, and it turns out she is indeed the one harassing the neighbor. As other slights befall her beloved family, the body count begins to increase.",['English']
1088,13072,8000000,Brooklyn Rules,Not made to be broken,4/30/2007,99.0,"['Drama', 'Action', 'Thriller']",['City Light Films'],['United States of America'],4.090382,458232,5.8,18,"['Alec Baldwin', 'Paulo Araujo', 'Daniel Tay', 'Ty Thomas Reed', ""Brian O'Neill"", 'Scott Caan', 'Jerry Ferrara', 'Freddie Prinze Jr.', 'Mena Suvari', 'Monica Keena', 'Ursula Abbott']",['Michael Corrente'],[],en,"Brooklyn, 1985. With the mob world as a backdrop, three life-long friends struggle with questions of love, loss and loyalty.",['English']
